trans_date_trans_time,cc_num,amt,unix_time,is_fraud,category,merch_lat,merch_long,gender,street,city,zip,job,dob
2024-04-30 02:19:12.541442048,1783244613137358,100.27,1673818686,0,Apparel,88.04233454966248,-152.8800755184934,M,Broadway,Phoenix,87983.0,Clerk,1993-08-25
2024-04-30 02:19:12.541442048,7492861469827193,350.61,1697803359,0,Groceries,56.70517035971261,106.3284407704616,M,1st Ave,Los Angeles,90814.0,Clerk,1992-06-01
2024-07-24 22:15:41.885362000,9939447573316257,2.6,1712082685,0,Travel,47.18266849731842,-159.7418881952124,M,438 Test St,Test City,14741.0,Teacher,1971-09-28
2024-04-30 02:19:12.541442048,2884670678063884,154.08,1702657771,0,Groceries,-27.531230030837182,-129.20391478137458,F,Maple St,New York,97683.0,Engineer,1970-03-19
2024-05-10 10:11:15.184999000,3530953117040257,414.73,1728307839,0,Apparel,83.30170819524614,145.56673008825447,M,10 Test St,Test City,61807.0,Lawyer,1997-11-06
2023-12-27 11:32:06.282095000,4982979488642298,263.36,1702562748,0,Apparel,-55.67002510013051,-19.44591803015706,F,63 Test St,Test City,32104.0,Lawyer,1952-05-25
2024-04-30 02:19:12.541442048,2625995315982576,227.53,1699027198,0,Travel,47.18266849731842,-159.7418881952124,F,Main St,Phoenix,86573.0,Doctor,1961-03-25
2024-09-03 10:47:45.761838000,9297907707489213,135.25,1703588012,0,Electronics,31.73006966153801,-67.77740733493759,F,501 Test St,Test City,51351.0,Clerk,2000-05-16
2024-06-22 03:51:03.342144000,9994533380463029,467.06,1726803247,0,Electronics,73.71857847753185,36.9015850564698,F,223 Test St,Test City,75527.0,Teacher,1991-06-26
2024-04-30 02:19:12.541442048,4492355410281803,495.18,1693897516,0,Electronics,73.71857847753185,36.9015850564698,F,Maple St,Chicago,45327.0,Doctor,1969-08-09
2024-03-07 11:32:20.641210000,5376627803764337,378.38,1723000841,0,Electronics,-25.158214700976583,-131.70660301011432,M,759 Test St,Test City,93150.0,Clerk,1965-09-25
2024-01-24 09:36:01.567227000,7841160067409545,279.58,1723964362,0,Apparel,57.51766546394995,-155.8947055801055,F,860 Test St,Test City,86640.0,Teacher,1956-04-07
2024-02-21 08:34:02.389108000,4982979488642298,234.33,1724960519,0,Apparel,-86.22921534229609,-117.72684367017422,F,63 Test St,Test City,32104.0,Lawyer,1952-05-25
2024-04-30 02:19:12.541442048,6552319973236466,52.59,1685345143,0,Electronics,-26.58433665786434,132.9141057936119,M,Elm St,Houston,10630.0,Lawyer,1961-05-04
2024-09-26 01:34:56.089551000,2660874889102052,441.52,1723817406,0,Travel,40.95461517742624,-91.11621941232542,F,542 Test St,Test City,49059.0,Engineer,1985-08-27
2024-04-30 02:19:12.541442048,7194579481126091,422.0,1689976542,0,Groceries,-61.26016902797638,-23.03810829457197,F,Maple St,Chicago,28025.0,Engineer,1972-05-10
2024-05-22 02:35:47.355242000,3378042663686867,320.76,1711077394,0,Travel,-58.01764739935751,-140.93078325151444,M,281 Test St,Test City,64877.0,Teacher,1955-01-14
2024-04-30 02:19:12.541442048,1231978459576854,435.73,1703038186,0,Electronics,45.26571549503325,123.93299465864146,M,Maple St,Chicago,68038.0,Doctor,2004-03-23
2024-04-30 02:19:12.541442048,8668695521482692,253.22,1680587625,0,Travel,46.78540530038663,2.869387620597508,M,Main St,Los Angeles,58583.0,Lawyer,1984-10-03
2024-04-30 02:19:12.541442048,7274815158912488,216.95,1703780412,0,Electronics,-38.54077892309248,-38.77621866796056,M,Elm St,Houston,87245.0,Artist,1971-04-18
2024-04-11 23:41:09.798539000,9634433637214180,314.29,1716756774,0,Apparel,-34.824300756255504,9.043276780820436,F,797 Test St,Test City,24430.0,Teacher,1962-06-10
2024-08-28 16:15:15.427410000,9310078623566331,432.51,1713789691,0,Travel,-19.65636715340061,16.66810179444255,F,994 Test St,Test City,74724.0,Lawyer,1971-08-07
2024-07-03 15:58:29.833744000,4547850060326355,161.75,1728318742,0,Travel,47.18266849731842,-159.7418881952124,M,339 Test St,Test City,99869.0,Teacher,1953-09-01
2023-11-23 11:23:27.695154000,1370124048381084,250.49,1704817829,0,Entertainment,-86.438761259704,178.66385260859022,M,27 Test St,Test City,86341.0,Clerk,1958-08-09
2024-02-10 20:46:09.323579000,1535535839834313,136.01,1718370345,0,Travel,47.18266849731842,-159.7418881952124,M,368 Test St,Test City,48849.0,Engineer,1953-01-01
2023-12-19 03:43:35.673578000,6672051726755609,301.47,1719878556,0,Travel,-73.48012830431723,-4.613521473958741,M,130 Test St,Test City,89635.0,Engineer,1973-10-08
2024-04-30 02:19:12.541442048,6424990980134525,324.47,1702412964,0,Travel,-18.52319564172629,91.57648078995732,M,Elm St,New York,22491.0,Doctor,1989-02-01
2024-06-01 03:57:06.361272000,2039948905931857,105.54,1729286828,0,Apparel,-42.51539623323934,160.57881794239506,M,907 Test St,Test City,79982.0,Engineer,1981-04-12
2024-04-30 02:19:12.541442048,6188146819318384,215.84,1680620420,0,Entertainment,-34.73183185490737,162.228092285356,F,Maple St,New York,23643.0,Lawyer,1961-09-19
2024-07-05 11:52:28.653330000,4212822705918308,234.57,1723797618,0,Travel,-46.10552894239083,-79.92365101068057,F,864 Test St,Test City,36566.0,Teacher,1966-12-16
2024-04-25 14:34:21.766534000,2454540781729293,135.68,1725675375,0,Apparel,88.04233454966248,-152.8800755184934,F,404 Test St,Test City,94080.0,Lawyer,1993-05-17
2024-01-30 11:44:38.069905000,6672051726755609,214.99,1704959936,0,Apparel,23.79208222892042,-86.58836673314276,M,130 Test St,Test City,89635.0,Engineer,1973-10-08
2024-03-24 20:40:21.514594000,9634433637214180,46.18,1718561510,0,Apparel,88.04233454966248,-152.8800755184934,F,797 Test St,Test City,24430.0,Teacher,1962-06-10
2023-12-27 21:11:46.623461000,2762537615033297,433.45,1717238179,1,Entertainment,-72.72178154395166,-42.05503760068177,M,587 Test St,Test City,85899.0,Clerk,1972-07-22
2024-10-17 09:03:25.248878000,9449900287862324,18.67,1704597838,0,Electronics,-38.54077892309248,-38.77621866796056,F,763 Test St,Test City,95666.0,Clerk,1978-07-18
2024-08-02 17:16:53.282282000,1135476141630558,454.71,1704330026,0,Travel,-47.34271650763817,75.54811793589215,M,299 Test St,Test City,54636.0,Clerk,1970-09-18
2024-07-25 02:18:48.962979000,2216115740900538,167.25,1711812102,0,Groceries,56.70517035971261,106.3284407704616,F,111 Test St,Test City,51104.0,Clerk,1982-12-09
2024-06-20 06:35:26.279979000,1951111219654508,185.67,1723694258,0,Entertainment,-72.72178154395166,-42.05503760068177,F,206 Test St,Test City,56229.0,Teacher,1975-07-28
2024-07-15 20:03:04.552124000,4113345811048359,425.66,1721043406,0,Groceries,-63.53947625728404,-101.9930264718414,F,179 Test St,Test City,53654.0,Doctor,1961-09-26
2024-03-26 13:48:05.526792000,3989603680259992,330.58,1701550282,0,Travel,12.74164799239712,-105.54710492320932,M,884 Test St,Test City,75962.0,Doctor,1981-04-10
2024-04-30 02:19:12.541442048,4982123136257084,159.14,1687161379,0,Electronics,37.74817450316209,-118.17139987306292,M,Main St,New York,97898.0,Lawyer,1955-02-12
2023-11-28 23:07:38.254891000,1228287482773221,132.73,1715216207,0,Apparel,-61.315034940059576,-49.02547890057431,F,770 Test St,Test City,41435.0,Clerk,1959-04-15
2024-07-07 10:17:16.113316000,9994533380463029,470.23,1718520603,0,Electronics,-25.158214700976583,-131.70660301011432,F,223 Test St,Test City,75527.0,Teacher,1991-06-26
2023-12-02 00:29:07.686771000,3530953117040257,146.6,1713834462,0,Travel,62.64173498728283,-161.97879776419842,M,10 Test St,Test City,61807.0,Lawyer,1997-11-06
2024-07-28 08:29:14.084917000,9634433637214180,62.98,1727082909,0,Groceries,0.0671885875949556,15.165293076852493,F,797 Test St,Test City,24430.0,Teacher,1962-06-10
2024-02-28 18:15:09.445720000,2660874889102052,431.73,1709179029,0,Travel,-71.4772913272537,-30.29339434798345,F,542 Test St,Test City,49059.0,Engineer,1985-08-27
2024-05-27 14:18:01.579489000,1135476141630558,84.81,1714223235,0,Apparel,-66.674507917154,-13.259892702933854,M,299 Test St,Test City,54636.0,Clerk,1970-09-18
2024-04-30 02:19:12.541442048,2286327878314332,168.83,1686716928,0,Groceries,0.0671885875949556,76.43321219151005,F,1st Ave,Chicago,93414.0,Artist,1989-02-08
2024-07-30 23:36:27.889814000,8154422617065596,205.55,1704317872,0,Travel,-71.4772913272537,-30.29339434798345,F,848 Test St,Test City,99885.0,Doctor,1997-07-11
2024-06-12 04:58:31.786027000,4058280985505395,130.6,1706765134,0,Groceries,-87.22722358449664,119.07480329226809,F,374 Test St,Test City,97250.0,Doctor,1986-03-03
2023-11-16 06:54:05.215946000,4959377667381201,143.31,1699602688,0,Entertainment,-68.19871354671864,-107.53671150242468,M,565 Test St,Test City,43125.0,Doctor,1950-06-01
2024-04-30 02:19:12.541442048,1076831322882711,102.56,1698647610,0,Travel,-51.69967850714601,-53.92826491691018,M,2nd Ave,Houston,68319.0,Teacher,1964-08-20
2024-09-15 01:19:53.604097000,3882068295346050,402.16,1725572532,1,Apparel,-17.917907867471598,15.543522879757631,F,693 Test St,Test City,17208.0,Teacher,1951-05-15
2024-10-26 21:30:40.405564000,4978917114119285,165.97,1700552085,0,Groceries,14.654384299918362,23.38131330324268,F,82 Test St,Test City,34085.0,Lawyer,1990-05-08
2023-11-04 21:09:30.953166000,6624582838462944,268.39,1703415995,0,Travel,-18.52319564172629,91.57648078995732,M,948 Test St,Test City,85290.0,Lawyer,1955-05-22
2023-11-12 19:20:06.588694000,3989603680259992,78.78,1699558955,0,Electronics,-16.72838041637803,146.74382358294196,M,884 Test St,Test City,75962.0,Doctor,1981-04-10
2024-04-30 02:19:12.541442048,2940151529254755,320.86,1695331568,0,Travel,-3.1376392142395133,-1.0539371291183386,M,1st Ave,New York,75511.0,Artist,1996-09-22
2024-07-27 10:04:47.494378000,4982979488642298,155.53,1715857960,0,Entertainment,-34.73183185490737,162.228092285356,F,63 Test St,Test City,32104.0,Lawyer,1952-05-25
2024-02-13 09:32:27.506609000,2762537615033297,371.63,1726670002,0,Electronics,-38.54077892309248,-38.77621866796056,M,587 Test St,Test City,85899.0,Clerk,1972-07-22
2024-04-30 02:19:12.541442048,8028219335837865,43.93,1683964903,0,Electronics,22.17012257859585,168.95891334648854,F,2nd Ave,Phoenix,93144.0,Clerk,1986-08-04
2023-11-06 21:49:27.368687000,1297747970411551,280.77,1719948324,0,Travel,-51.69967850714601,-53.92826491691018,F,444 Test St,Test City,77594.0,Doctor,1978-08-19
2024-04-30 02:19:12.541442048,4391929952632524,37.55,1673263458,0,Travel,47.18266849731842,-159.7418881952124,F,Main St,Phoenix,82715.0,Artist,1964-05-17
2023-11-23 04:50:52.296084000,7381324965140812,239.88,1701325863,0,Travel,-80.45996545485183,-81.74311296435529,M,382 Test St,Test City,39192.0,Teacher,1998-10-18
2024-01-11 14:37:03.274615000,4212822705918308,395.74,1703828848,0,Entertainment,-86.438761259704,178.66385260859022,F,864 Test St,Test City,36566.0,Teacher,1966-12-16
2024-02-13 22:46:51.648250000,7841160067409545,214.76,1707610394,0,Groceries,0.0671885875949556,-20.26169594424536,F,860 Test St,Test City,86640.0,Teacher,1956-04-07
2023-12-17 18:26:44.563645000,4949616620267793,170.34,1699093044,0,Groceries,40.15614746856807,108.60618938189026,M,115 Test St,Test City,72007.0,Lawyer,1975-07-02
2024-10-04 10:40:54.616383000,7398253344859827,361.76,1729819453,0,Apparel,0.5115067976039995,-134.1933430640006,F,231 Test St,Test City,32239.0,Engineer,1979-03-15
2024-05-19 19:09:22.159073000,1848614961725131,367.8,1703261846,0,Electronics,88.31166896584762,-91.21238063158488,F,30 Test St,Test City,88628.0,Lawyer,1968-05-20
2024-04-30 02:19:12.541442048,3004616168889442,341.85,1673351646,0,Travel,-0.7875016140319246,-174.90023314845143,M,Main St,Phoenix,47384.0,Doctor,1975-11-23
2024-06-15 17:45:39.431397000,1749703281484585,222.06,1710997472,0,Apparel,-55.67002510013051,-19.44591803015706,M,740 Test St,Test City,31750.0,Engineer,1966-09-23
2024-02-01 00:17:35.783738000,6624582838462944,288.9,1699318539,0,Electronics,86.6518698487038,6.308468691848049,M,948 Test St,Test City,85290.0,Lawyer,1955-05-22
2024-05-31 23:16:31.164486000,9310078623566331,112.37,1722708656,0,Groceries,79.06589427989428,40.668692758560525,F,994 Test St,Test City,74724.0,Lawyer,1971-08-07
2023-11-24 14:17:03.894586000,7381324965140812,22.35,1710013675,0,Electronics,-25.158214700976583,-131.70660301011432,M,382 Test St,Test City,39192.0,Teacher,1998-10-18
2024-04-30 02:19:12.541442048,2619937441599936,414.31,1696181285,0,Apparel,57.51766546394995,-155.8947055801055,F,1st Ave,Houston,31248.0,Teacher,1984-09-02
2024-09-30 20:48:19.827510000,4491697206636527,272.36,1709872542,0,Electronics,86.6518698487038,6.308468691848049,F,485 Test St,Test City,61512.0,Clerk,1988-06-14
2024-05-11 16:17:08.353037000,4058280985505395,67.31,1729736965,0,Electronics,88.31166896584762,-91.21238063158488,F,374 Test St,Test City,97250.0,Doctor,1986-03-03
2024-06-27 02:11:03.199175000,9297907707489213,243.47,1715092280,0,Groceries,56.70517035971261,106.3284407704616,F,501 Test St,Test City,51351.0,Clerk,2000-05-16
2024-02-27 03:47:14.974607000,4113345811048359,53.93,1700687247,0,Apparel,71.4501997671077,-17.56124419385975,F,179 Test St,Test City,53654.0,Doctor,1961-09-26
2024-03-26 15:50:52.585132000,5368301398305789,310.49,1701456778,0,Electronics,76.65792789340605,109.33423352039176,F,311 Test St,Test City,79203.0,Lawyer,1953-11-28
2024-07-06 16:00:17.632304000,4237748700328337,3.57,1712106684,0,Groceries,0.0671885875949556,-20.26169594424536,F,116 Test St,Test City,50653.0,Doctor,1956-11-03
2024-07-03 13:55:35.419503000,9297907707489213,378.74,1715005621,0,Electronics,74.14741804705375,-67.80265419735579,F,501 Test St,Test City,51351.0,Clerk,2000-05-16
2024-03-11 04:03:38.617122000,9117441336774970,378.42,1724285001,0,Travel,58.68090179673305,-140.56922218542377,F,533 Test St,Test City,68736.0,Clerk,1973-06-17
2023-12-24 01:16:27.846583000,9913590022909514,108.83,1726512093,0,Groceries,-41.65488574514497,90.05157388576708,F,819 Test St,Test City,17049.0,Teacher,1976-10-18
2024-06-05 03:50:07.559625000,3378042663686867,5.49,1712118496,0,Electronics,49.82334289064852,-120.47389253984414,M,281 Test St,Test City,64877.0,Teacher,1955-01-14
2023-10-31 04:42:22.617282000,4491697206636527,361.94,1700383564,0,Groceries,-79.37573671650925,172.18212748118322,F,485 Test St,Test City,61512.0,Clerk,1988-06-14
2024-04-30 02:19:12.541442048,9297402512388457,61.1,1679077900,0,Apparel,33.52105454215821,-105.89801217179304,M,2nd Ave,Chicago,87300.0,Artist,1960-04-25
2024-09-04 08:25:32.464170000,1161443308007682,168.09,1704529810,0,Electronics,88.31166896584762,-91.21238063158488,F,393 Test St,Test City,54596.0,Engineer,1971-03-24
2024-04-30 02:19:12.541442048,3374101262052418,381.88,1675646181,0,Electronics,-38.54077892309248,-38.77621866796056,F,Maple St,New York,17159.0,Engineer,1996-05-22
2024-10-01 18:06:43.346816000,9496565893783298,298.04,1716786597,0,Electronics,73.71857847753185,36.9015850564698,F,853 Test St,Test City,78807.0,Teacher,1968-06-23
2024-07-03 11:52:33.709756000,6063136518383267,23.69,1721289790,0,Apparel,-61.315034940059576,-49.02547890057431,M,155 Test St,Test City,99152.0,Lawyer,1991-07-27
2024-09-22 11:58:03.290496000,6080363012501242,191.6,1710046030,0,Apparel,20.14965279523713,164.52195339981438,M,390 Test St,Test City,81997.0,Teacher,1955-02-23
2024-09-02 18:07:13.857642000,1535535839834313,83.55,1705272462,0,Travel,-51.69967850714601,-53.92826491691018,M,368 Test St,Test City,48849.0,Engineer,1953-01-01
2024-04-30 02:19:12.541442048,3905943278911227,162.48,1685873290,0,Entertainment,-88.61654302286703,122.1304779018726,F,Elm St,Los Angeles,10165.0,Clerk,1979-04-17
2024-06-06 15:17:05.584773000,6905316705853865,161.94,1716618277,0,Electronics,39.54974326675128,-118.41519489151136,M,565 Test St,Test City,93222.0,Engineer,1950-01-27
2023-12-20 06:10:58.950804000,1297747970411551,163.42,1723430997,0,Electronics,-38.54077892309248,-38.77621866796056,F,444 Test St,Test City,77594.0,Doctor,1978-08-19
2024-08-28 11:58:13.327899000,4959377667381201,132.65,1718167542,0,Entertainment,36.97594182103788,31.37227545761604,M,565 Test St,Test City,43125.0,Doctor,1950-06-01
2024-04-30 02:19:12.541442048,9493211278371970,242.05,1682290641,0,Groceries,-27.531230030837182,-129.20391478137458,F,2nd Ave,Chicago,52275.0,Lawyer,1982-03-05
2024-08-24 11:57:35.740339000,2039948905931857,41.28,1707108641,0,Electronics,-38.54077892309248,-38.77621866796056,M,907 Test St,Test City,79982.0,Engineer,1981-04-12
2024-04-30 02:19:12.541442048,9191282011058666,38.14,1703534053,0,Groceries,-79.37573671650925,172.18212748118322,F,Elm St,Phoenix,74589.0,Nurse,1983-02-19
2024-05-03 01:23:41.575587000,4113345811048359,86.13,1728172634,0,Groceries,-41.65488574514497,90.05157388576708,F,179 Test St,Test City,53654.0,Doctor,1961-09-26
2024-05-02 05:53:10.733597000,7617576655888052,338.36,1702854728,0,Apparel,-17.917907867471598,15.543522879757631,F,799 Test St,Test City,65705.0,Lawyer,1998-07-11
2024-04-27 00:47:48.111761000,7841160067409545,346.05,1706011241,0,Electronics,68.77535645120233,-129.91125924167875,F,860 Test St,Test City,86640.0,Teacher,1956-04-07
2024-01-01 11:33:52.292016000,8898224153494349,222.96,1714179396,0,Travel,-13.782030156854788,88.33761530797369,M,49 Test St,Test City,58775.0,Engineer,1984-08-14
2024-04-30 02:19:12.541442048,4654313551139926,188.72,1675969486,0,Entertainment,31.11288565462185,119.4625024232438,F,1st Ave,Phoenix,52515.0,Clerk,1970-09-24
2023-12-20 19:14:53.669029000,9677820889829059,165.99,1703857306,0,Travel,79.7067731441328,112.03571661664807,M,32 Test St,Test City,54954.0,Engineer,1988-10-02
2024-10-03 02:35:22.477145000,2085288072766022,248.43,1707043126,0,Entertainment,-68.19871354671864,-107.53671150242468,M,725 Test St,Test City,62803.0,Engineer,1963-04-20
2024-04-30 02:19:12.541442048,4784132158071590,249.93,1674293901,0,Entertainment,31.11288565462185,119.4625024232438,F,Elm St,New York,58743.0,Lawyer,1970-08-01
2024-02-22 09:31:48.225584000,2254130849964395,249.1,1729933058,0,Electronics,-16.72838041637803,146.74382358294196,M,600 Test St,Test City,70216.0,Doctor,1991-07-23
2024-08-09 08:33:57.428654000,2039948905931857,327.83,1710661970,0,Apparel,0.5115067976039995,-134.1933430640006,M,907 Test St,Test City,79982.0,Engineer,1981-04-12
2024-04-30 02:19:12.541442048,7226611618681468,440.57,1701785992,0,Entertainment,-72.72178154395166,-42.05503760068177,F,Broadway,Los Angeles,80537.0,Lawyer,1989-12-26
2024-07-26 04:52:25.328639000,9677820889829059,281.68,1727344066,0,Electronics,31.73006966153801,-67.77740733493759,M,32 Test St,Test City,54954.0,Engineer,1988-10-02
2024-08-20 11:29:04.664082000,2039948905931857,110.7,1703831817,0,Electronics,-25.158214700976583,-131.70660301011432,M,907 Test St,Test City,79982.0,Engineer,1981-04-12
2024-04-30 02:19:12.541442048,6715685094256252,202.2,1701092628,0,Apparel,23.79208222892042,-86.58836673314276,F,Elm St,Los Angeles,58583.0,Lawyer,1964-01-01
2024-04-30 02:19:12.541442048,7606386997793953,453.31,1673587777,0,Apparel,23.79208222892042,-86.58836673314276,M,Main St,Los Angeles,11342.0,Nurse,1955-07-02
2024-04-30 02:19:12.541442048,8895717573877837,228.37,1690301125,0,Entertainment,-72.72178154395166,-42.05503760068177,F,Main St,Houston,21172.0,Clerk,1987-11-14
2024-04-30 02:19:12.541442048,1474385217565372,224.76,1697916331,0,Apparel,-34.824300756255504,9.043276780820436,M,Broadway,Phoenix,89299.0,Clerk,1969-09-13
